ID,n_points_used,r_min,r_max,v_max,model_chosen,delta_BIC,delta_BIC_raw,delta_BIC_chi,bic_status,s_frac,chi2_red,R2,AIC,AICc,BIC,Qexp,ring_A,ring_r,ring_sigma,DW,rho_AR1,BP_pvalue,conservative_sigma,resid_ar1_flagged,rmse_holdout,mae_holdout,r2_holdout,delta_rmse_in,delta_rmse_holdout,bound_hits_chosen,bound_hits_f7,bound_hits_f10,fit_status
GC07524,31,0.35,10.69,83.8,LCDM-ISO,-30.371106563708317,-30.371106563708317,-11.964007984196616,both_finite,0.0,0.3225820176408209,0.9922536780976997,39.7934141814425,41.33187571990404,45.52936299938309,nan,nan,nan,nan,0.7800314240672436,0.6575153281404771,0.9521784940190534,True,True,nan,nan,nan,-1.0555489928494128,nan,0,1,0,OK
GC2683,11,2.89,34.62,212.0,LCDM-NFW,-0.5436181342692521,-0.5436181342692521,0.3322882953385822,both_finite,0.0,0.9526056506760054,0.8661917987611842,53.55667439842361,60.223341065090274,55.14825548961709,nan,nan,nan,nan,2.48870174820161,-0.24572865632216803,0.8931281159947101,False,False,nan,nan,nan,0.0,nan,1,1,2,OK
GC07559,7,0.36,2.53,32.1,LCDM-ISO,-12.292334009642786,-12.292334009642786,-1.9498543471898167,both_finite,0.0,0.13570311958618564,0.9903528961725815,4.502664365346755,24.502664365346753,4.286304961568007,nan,nan,nan,nan,1.3051013166704928,0.269081300599356,0.17425209219101895,True,False,nan,nan,nan,-1.0953114653757596,nan,0,2,0,OK
GC07577,9,0.19,1.69,17.8,LCDM-ISO,-14.971376716796422,-14.971376716796422,-1.3363735038332472,both_finite,0.0,0.062481521943882526,0.982877355219414,-1.4789100393854717,8.521089960614528,-0.6900117300405935,nan,nan,nan,nan,0.8382186797282716,0.4733814480154291,0.1718460461426286,True,True,nan,nan,nan,-0.76620490241694,nan,1,1,1,OK
563-1,17,1.07,20.1,112.5,LCDM-NFW,-6.965915441897863,-6.965915441897863,-4.2111989062655155,both_finite,0.0857421875,0.9999543162570604,0.8752913046003667,82.16058897053848,85.49392230387181,85.49344234676335,nan,nan,nan,nan,0.6751167474387073,0.361950640387916,0.01640461653343594,False,True,nan,nan,nan,0.0,nan,0,0,1,OK
GC07603,12,0.34,4.11,64.0,LCDM-ISO,-17.700463261022264,-17.700463261022264,-2.810522521624451,both_finite,0.0,0.4002469657339785,0.9878815391128757,18.12459578646473,23.838881500750446,20.06422238561673,nan,nan,nan,nan,0.6152144210449181,0.6825268204514898,0.3682626092526322,True,True,nan,nan,nan,-1.663155804647034,nan,0,1,0,OK
GC07608,8,0.6,4.78,69.3,LCDM-ISO,-19.94729153656209,-19.94729153656209,-3.558572301591484,both_finite,0.0,0.0862937884342734,0.9935839365988779,13.27392857188634,26.607261905219673,13.591694738605682,nan,nan,nan,nan,1.448892383433539,0.012719384768120954,0.06254888017535977,True,False,nan,nan,nan,-3.446712266428009,nan,1,2,1,OK
GC07690,7,0.59,4.13,60.7,LCDM-NFW,-1.9358769704902343,-1.9358769704902343,-0.43184883785128747,both_finite,0.0,0.5958032636822831,0.7947058480962977,18.8970953631635,38.8970953631635,18.680735959384755,nan,nan,nan,nan,1.6430556324587113,-0.191280939597868,0.050482268536097906,True,False,nan,nan,nan,0.0,nan,0,0,0,OK
GC2841,50,3.44,63.64,323.0,LCDM-ISO,-37.76121981476493,-37.76121981476493,0.18361507690355694,both_finite,0.010000610351562505,0.9999859355353371,0.8689113672230043,186.7306152187037,187.61950410759258,194.37870724041628,nan,nan,nan,nan,0.34675216657991764,0.8082680061757345,0.9473810491591379,False,True,nan,nan,nan,-2.740550895937468,nan,0,1,0,OK
GC07866,7,0.33,2.32,33.1,LCDM-NFW,-3.165874325265013,-3.165874325265013,-0.09397875432313096,both_finite,0.0,0.0861045417668902,0.9859363053450584,4.554570591655162,24.554570591655164,4.338211187876415,nan,nan,nan,nan,1.5442651367764886,-0.17539633506746813,0.16422741919824294,True,False,nan,nan,nan,0.0,nan,1,1,1,OK
563-V1,6,1.31,7.87,29.5,LCDM-NFW,0.6516804191320613,0.6516804191320613,0.08943195147950078,both_finite,0.0,0.389749293816108,0.9154440681331257,15.068008193906582,55.06800819390658,14.235046070818802,nan,nan,nan,nan,0.8879510170505365,0.5644341377199831,0.1981737457570842,True,True,nan,nan,nan,0.0,nan,1,1,2,OK
GC08286,17,0.47,8.04,84.3,LCDM-ISO,-12.177645137094707,-12.177645137094707,0.015100267390970146,both_finite,0.004687500000000001,1.0000539018372916,0.9794358917689906,33.833667011865245,37.16700034519858,37.16652038809011,nan,nan,nan,nan,0.6801638393540745,0.41117360727852914,0.012226026756336888,False,True,nan,nan,nan,-0.9207907672809075,nan,0,1,0,OK
GC08490,30,0.34,10.15,80.1,LCDM-NFW,9.915734694718168,9.915734694718168,1.2496444247836038,both_finite,0.0,0.12272004970973029,0.9830303776826458,19.105371957312315,20.705371957312316,24.71016148396094,nan,nan,nan,nan,0.7249434525249389,0.630041129632471,0.010297453093781949,True,True,nan,nan,nan,0.0,nan,0,0,0,OK
GC2903,34,0.32,24.96,216.0,LCDM-NFW,15.1811975987234,15.1811975987234,20.09641425933761,both_finite,0.18420410156250003,1.0000558277693516,0.7920241934713511,205.91916362879854,207.29847397362613,212.02460572726318,nan,nan,nan,nan,0.3957374142735183,0.5778326785581461,0.002009299553321651,False,True,nan,nan,nan,0.0,nan,1,1,2,OK
GC08550,11,0.49,5.36,57.8,LCDM-NFW,-4.9508789132635265,-4.9508789132635265,-2.0820033008746197,both_finite,0.0,0.694873673440952,0.9755427938895682,15.564728205649427,22.231394872316095,17.15630929684291,nan,nan,nan,nan,1.5032174375035459,-0.08051410394834059,0.13412905275682624,True,False,nan,nan,nan,0.0,nan,0,0,0,OK
GC08699,41,0.22,25.7,202.0,LCDM-NFW,15.060317604538682,15.060317604538682,5.801239111516821,both_finite,0.0,0.6362176176485297,0.2799499735181693,182.65838951187587,183.76950062298698,189.5126777786931,nan,nan,nan,nan,0.5169540861433979,0.7334877757987688,0.010781026329169234,True,True,nan,nan,nan,0.0,nan,0,0,0,OK
563-V2,10,0.28,10.47,118.0,LCDM-ISO,-11.004889100545057,-11.004889100545057,-4.273058853359425,both_finite,0.0,0.2032395574052859,0.9863474274821568,37.22584346189058,45.22584346189058,38.436183833866764,nan,nan,nan,nan,1.0951040411145974,0.4379376853373182,0.4559380662402178,True,True,nan,nan,nan,-3.1632673366438393,nan,1,2,1,OK
GC08837,8,0.52,4.2,48.0,LCDM-ISO,-28.30892652346806,-28.30892652346806,-0.34971809740377324,both_finite,0.0,0.4174731363512365,0.9904904414156356,13.558553328515622,26.891886661848957,13.876319495234965,nan,nan,nan,nan,1.8131342566377933,-0.0175009201836743,0.15233196057500342,True,False,nan,nan,nan,-6.888438957207473,nan,1,2,1,OK
565-V2,7,1.26,8.8,83.1,LCDM-ISO,-18.81454076478316,-18.81454076478316,-2.4632292890674705,both_finite,0.0,0.08475172433294004,0.9939723927574117,14.618755544487406,34.618755544487406,14.402396140708658,nan,nan,nan,nan,1.2390927552386801,0.282208976618971,0.04012039817146618,True,False,nan,nan,nan,-4.546874052363355,nan,1,2,1,OK
GC09037,22,2.43,27.96,160.0,LCDM-NFW,-5.331590158959145,-5.331590158959145,-8.800193809360973,both_finite,0.020532226562500006,0.9999839764918607,0.917100493051688,93.97958482515396,96.33252600162456,98.34375463858723,nan,nan,nan,nan,0.5101860069179806,0.45627821796121937,0.646548049925554,False,True,nan,nan,nan,0.0,nan,1,1,1,OK
567-2,5,1.92,9.59,52.2,LCDM-NFW,-1.2914113934167517,-1.2914113934167517,-0.03545075964034261,both_finite,0.07382812500000002,1.0000928125359916,0.8360660745539266,20.713552595431427,20.713552595431427,19.15130424516783,nan,nan,nan,nan,1.3921670922485303,-0.1261629308757004,0.11216668428740681,False,False,nan,nan,nan,0.0,nan,1,1,0,OK
GC09133,68,0.32,108.31,289.0,LCDM-NFW,-1.5792233971738483,-1.5792233971738483,4.289511924803961,both_finite,0.02257080078125,0.9999798022409492,0.4012871380815831,403.06773415838444,403.7026547933051,411.9457649790889,nan,nan,nan,nan,0.17553199068125763,0.8175467199050904,0.27138673462504603,False,True,nan,nan,nan,0.0,nan,0,0,1,OK
GC2915,30,0.34,10.04,86.5,LCDM-ISO,-15.20658198191586,-15.20658198191586,-4.504385102856375,both_finite,0.0,0.48053086877143897,0.9001940406627122,111.4179345618685,113.0179345618685,117.02272408851712,nan,nan,nan,nan,0.33297297595180286,0.8101085150529866,0.004732284953209389,True,True,nan,nan,nan,-1.616741195528122,nan,2,1,2,OK
GC09992,5,0.78,3.89,34.3,LCDM-NFW,-1.4662569901020515,-1.4662569901020515,-0.00794072953880498,both_finite,0.0,0.031242374622716715,0.9582066052921536,-0.04285074805446598,-0.04285074805446598,-1.6050990983180649,nan,nan,nan,nan,2.448100083459307,-0.8742669344301945,0.05850752889386176,True,True,nan,nan,nan,0.0,nan,1,1,1,OK
GC10310,7,1.1,7.74,73.2,LCDM-NFW,-4.102337566578402,-4.102337566578402,-0.2905434843492216,both_finite,0.0,0.21838272853280913,0.9866731892447722,14.11749822441796,34.11749822441796,13.901138820639211,nan,nan,nan,nan,1.3671841776426918,0.1776857461559525,0.11181049538059268,True,False,nan,nan,nan,0.0,nan,1,1,0,OK
568-1,12,0.44,13.23,142.0,LCDM-ISO,-21.843490319398775,-21.843490319398775,-6.585561502248257,both_finite,0.0,0.14362193993176803,0.9904769366952498,38.97931425696056,44.69359997124628,40.91894085611256,nan,nan,nan,nan,0.6542028236516197,0.6539122524559233,0.24273906276396937,True,True,nan,nan,nan,-5.397881802313165,nan,1,0,1,OK
GC2955,24,0.75,35.43,276.0,LCDM-NFW,6.89907538284443,6.89907538284443,-0.023975765643811542,both_finite,0.03670043945312501,1.000063281922253,0.7930584791879693,123.22509427730583,125.33035743520057,127.93730959869761,nan,nan,nan,nan,1.0130206452245174,0.384171912229344,0.3098728952198158,False,True,nan,nan,nan,0.0,nan,1,1,0,OK
GC11455,36,0.62,41.93,291.0,LCDM-NFW,-8.030469379508645,-8.030469379508645,4.557327462099444,both_finite,0.156982421875,1.0000018105228559,0.9598111879721116,197.2308809566619,198.52120353730706,203.56495671048634,nan,nan,nan,nan,0.19040862584552912,0.6649929566605854,0.030779230740116133,False,True,nan,nan,nan,0.0,nan,1,1,0,OK
GC11557,12,0.33,10.56,85.0,LCDM-ISO,-12.196242205500766,-12.196242205500766,-1.782577025447182,both_finite,0.0,0.6334949784931135,0.9627522096072744,46.95165421402099,52.665939928306706,48.89128081317299,nan,nan,nan,nan,0.7611880894796563,0.6031782075396513,0.5794967993302029,True,True,nan,nan,nan,-3.3564541981132354,nan,1,1,1,OK
GC11820,10,0.26,15.82,84.45,LCDM-NFW,-3.8186667219858386,-3.8186667219858386,0.6740741836164315,both_finite,0.0,0.633483303327619,0.983980660569448,31.086481398974946,39.086481398974946,32.29682177095113,nan,nan,nan,nan,1.4202735715494044,0.28339237017918834,0.21082389727449238,True,False,nan,nan,nan,0.0,nan,1,1,1,OK
GC2976,27,0.11,2.27,88.7,LCDM-ISO,-34.18913271031331,-34.18913271031331,-12.924164274903763,both_finite,0.0,0.315709876592996,0.9946062465944471,40.23439050609553,42.05257232427735,45.417737970112846,nan,nan,nan,nan,1.0529481271052563,0.4505010171577384,0.7767175873963483,True,True,nan,nan,nan,-1.6049135515445774,nan,0,2,0,OK
568-3,18,0.64,17.98,120.0,LCDM-ISO,-11.63790234554304,-11.63790234554304,1.204457932930847,both_finite,0.0290771484375,1.0000869469776021,0.9672800328469434,71.34895371125236,74.42587678817544,74.91044074283703,nan,nan,nan,nan,0.6293308233703457,0.6840910132052396,0.7928939483543158,False,True,nan,nan,nan,-2.2176090936040076,nan,1,1,1,OK
GC11914,65,0.28,9.83,305.0,LCDM-NFW,3.2093439934101866,3.2093439934101866,-12.818420152342341,both_finite,0.008439636230468752,1.000019987447814,0.8504430146403464,302.7440251312201,303.4106917978868,311.4415742108026,nan,nan,nan,nan,0.26815851413209313,1.0665658452790714,0.0650486002635995,False,True,nan,nan,nan,0.0,nan,1,1,1,OK
GC12506,31,0.82,49.99,255.0,LCDM-NFW,18.489972864253474,18.489972864253474,2.853379746749763,both_finite,0.0,0.15731084170160883,0.9711004669630494,108.15852906256778,109.69699060102931,113.89447788050836,nan,nan,nan,nan,0.9389630444441212,0.5054681046984698,0.30005399508134395,True,True,nan,nan,nan,0.0,nan,0,0,1,OK
GC2998,13,0.33,42.28,214.0,LCDM-NFW,21.518102280130222,21.518102280130222,0.08829902271489232,both_finite,0.008825683593750001,0.9999400304541363,0.939191517837132,66.7833103273699,71.7833103273699,69.04310775721605,nan,nan,nan,nan,1.0858326484258802,0.40668958905930414,0.046335916474107626,False,True,nan,nan,nan,0.0,nan,1,1,0,OK
GC12632,15,0.71,10.66,73.2,LCDM-ISO,-22.54694464622087,-22.54694464622087,-2.1605818621101704,both_finite,0.0,0.09319301682999677,0.9950991124079204,8.645642911276665,12.645642911276665,11.477843715685506,nan,nan,nan,nan,1.6483732715313935,0.15807301810460272,0.05805270738062279,True,False,nan,nan,nan,-1.1446874462587544,nan,0,1,0,OK
568-V1,15,0.39,17.63,118.0,LCDM-ISO,-14.291687861553221,-14.291687861553221,-0.8895043790187653,both_finite,0.0,0.1026987147337151,0.9760120040408918,52.250661452096914,56.250661452096914,55.082862256505756,nan,nan,nan,nan,1.0802265773166062,0.44648967889415153,0.2830500551262634,True,True,nan,nan,nan,-2.6674844418646844,nan,1,1,1,OK
GC12732,16,0.96,15.4,98.0,LCDM-NFW,4.2619830429636245,4.2619830429636245,0.7403654100284847,both_finite,0.0,0.14569201730705517,0.9946735853674347,13.77927776494691,17.415641401310545,16.869632653906034,nan,nan,nan,nan,1.0470060945337267,0.38742503788805255,0.3554415290831485,True,True,nan,nan,nan,0.0,nan,1,1,1,OK
GCA281,7,0.09,1.08,29.5,LCDM-ISO,-10.01981972522217,-10.01981972522217,-2.125414649757259,both_finite,0.0,0.24591295874350463,0.9942751708418763,0.06590591809694946,20.06590591809695,-0.15045348568179762,nan,nan,nan,nan,2.160573367530636,-0.2872110828461613,0.09807463295767965,True,False,nan,nan,nan,-0.5932674069935433,nan,0,1,0,OK
GCA442,8,0.42,6.33,57.8,LCDM-NFW,-8.297821996601737,-8.297821996601737,0.14411405410678313,both_finite,0.09262695312500001,0.9999467687715913,0.9737158519345992,22.122601855397825,35.45593518873116,22.44036802211717,nan,nan,nan,nan,0.4394437746672429,0.489034634842915,0.17427350197493136,False,True,nan,nan,nan,0.0,nan,2,2,1,OK
GCA444,36,0.12,2.62,38.3,LCDM-NFW,-6.13961118846521,-6.13961118846521,0.3484078497977201,both_finite,0.0,0.16527684015137703,0.9628417720680997,46.22082433323735,47.51114691388251,52.554900087061796,nan,nan,nan,nan,0.3103021695065382,0.8357585167888927,0.005898634241955156,True,True,nan,nan,nan,0.0,nan,2,2,1,OK
GC3109,25,0.26,6.45,67.3,LCDM-ISO,-106.87188001172689,-106.87188001172689,-6.88236492002223,both_finite,0.0,0.21859166525918097,0.9977282186721118,4.112587262726511,6.112587262726511,8.988090562199314,nan,nan,nan,nan,1.3671995766463023,0.2827573126966265,0.36559597031280777,True,False,nan,nan,nan,-6.918335491696389,nan,0,1,0,OK
571-8,13,0.22,15.55,144.0,LCDM-ISO,-16.61284222791773,-16.61284222791773,-3.2694296495785338,both_finite,0.0,0.5225929503071404,0.9931113046353057,37.851573744633185,42.851573744633185,40.11137117447933,nan,nan,nan,nan,1.7458393314746965,-0.029301684124200453,0.7683314605634641,True,False,nan,nan,nan,-2.819749847714424,nan,0,1,0,OK
571-V1,7,1.95,13.59,84.3,LCDM-ISO,-12.566117553114253,-12.566117553114253,-1.334643638410867,both_finite,0.0,0.11610421634625318,0.9885781017374461,16.94989012580621,36.949890125806206,16.733530722027464,nan,nan,nan,nan,1.018621542451239,0.17897934694801199,0.10585863461489729,True,False,nan,nan,nan,-2.754843833265581,nan,0,0,0,OK
GC3198,43,0.32,44.08,157.0,LCDM-ISO,-36.843251147028724,-36.843251147028724,0.15940034409620552,both_finite,0.007232666015625,1.0000058546657697,0.9751272849553855,156.22434442867802,157.2769760076254,163.26914489145227,nan,nan,nan,nan,0.3885634500505808,0.8012539653160011,0.05344912242659946,False,True,nan,nan,nan,-2.9972782594003684,nan,1,0,1,OK
574-1,14,0.47,12.6,99.7,LCDM-ISO,-23.308694580348146,-23.308694580348146,-3.4601309115489602,both_finite,0.0,0.27098789471906726,0.9925290322924886,31.454254843785208,35.89869928822965,34.01048416224624,nan,nan,nan,nan,0.49793020678224886,0.7670296210995496,0.6041904505125906,True,True,nan,nan,nan,-3.001792960336686,nan,1,1,1,OK
574-2,5,2.17,10.83,40.0,LCDM-NFW,-5.222356704913057,-5.222356704913057,-0.17303656663005462,both_finite,0.0,0.27232293831592463,0.9445654233759995,16.292408083326574,16.292408083326574,14.730159733062976,nan,nan,nan,nan,1.3750886582574309,-0.12568852494777152,0.09950336728596809,True,False,nan,nan,nan,0.0,nan,2,2,1,OK
GC3521,41,0.51,17.74,220.0,LCDM-NFW,-7.284649106621856,-7.284649106621856,-3.0638148140506942,both_finite,0.0,0.2662776439151386,0.9129628862502647,134.20177847311828,135.3128895842294,141.05606673993552,nan,nan,nan,nan,0.3429542987192998,0.8281838796653872,0.11048166194347946,True,True,nan,nan,nan,0.0,nan,1,1,0,OK
579-V1,14,0.42,15.16,114.0,LCDM-ISO,-23.643171474463095,-23.643171474463095,-2.0561902520577853,both_finite,0.0,0.04084127033512671,0.9928275560073009,22.693951965691852,27.138396410136295,25.250181284152887,nan,nan,nan,nan,1.2881730997907208,0.1060395610190798,0.22199213449404845,True,False,nan,nan,nan,-2.2420430017461674,nan,1,0,1,OK
GC3726,12,3.5,32.52,169.0,LCDM-NFW,-1.6217749911958848,-1.6217749911958848,0.014276948878070073,both_finite,0.04324340820312501,1.0000618950402422,0.8763111309109737,53.89221132511487,59.60649703940059,55.83183792426687,nan,nan,nan,nan,1.0006073104590874,0.4494395497181093,0.3735109033119858,False,True,nan,nan,nan,0.0,nan,1,1,0,OK
583-1,25,0.26,16.26,86.9,LCDM-ISO,-32.60370159253357,-32.60370159253357,-8.970871095436173,both_finite,0.0,0.3983659771887367,0.97831206357105,72.0916517757381,74.0916517757381,76.9671550752109,nan,nan,nan,nan,1.0259876507809422,0.4553082067607526,0.03122246059335683,True,True,nan,nan,nan,-3.3132421355491855,nan,0,0,1,OK
GC3741,21,0.23,7.0,51.6,LCDM-NFW,4.086997207549807,4.086997207549807,1.6422094405607517,both_finite,0.0,0.3910991010188808,0.9873173711832379,18.035368428822473,20.535368428822473,22.213458179716163,nan,nan,nan,nan,0.9794602363087612,0.5101073615673059,0.1407693751804574,True,True,nan,nan,nan,0.0,nan,1,1,0,OK
583-4,12,0.22,7.29,69.9,LCDM-NFW,0.8197471116529371,0.8197471116529371,-0.004290790137350342,both_finite,0.0,0.19217018487385454,0.9910698281024151,20.188127593569686,25.9024133078554,22.12775419272169,nan,nan,nan,nan,1.972527816359557,-0.16724432364528244,0.12675188387467956,True,False,nan,nan,nan,0.0,nan,1,1,1,OK
GC3769,12,1.74,37.16,126.0,LCDM-NFW,2.6226135932061183,2.6226135932061183,0.7944719021511588,both_finite,0.0,0.5508576121699363,0.8701123801821808,38.97827883363444,44.692564547920156,40.91790543278644,nan,nan,nan,nan,0.9886380883038608,0.5049772198561007,0.8473141799870377,True,True,nan,nan,nan,0.0,nan,0,0,1,OK
C2574,34,0.85,10.23,67.5,LCDM-ISO,-67.4344408545774,-67.4344408545774,1.8568945490969924,both_finite,0.028735351562500004,1.000091873946051,0.9825405196768717,59.922427501949755,61.30173784677734,66.0278696004144,nan,nan,nan,nan,1.0447757764301029,0.47673239100369513,0.7481459903375551,False,True,nan,nan,nan,-3.6389695694375117,nan,0,2,0,OK
GC3877,13,0.87,11.35,171.0,LCDM-ISO,-12.421031923997944,-12.421031923997944,6.03375434820909,both_finite,0.050634765624999994,0.999930184768159,0.9587210610297041,66.29254339930472,71.29254339930472,68.55234082915086,nan,nan,nan,nan,0.4164215826387292,0.5650971325357945,0.04050954077370187,False,True,nan,nan,nan,-5.764238141289857,nan,1,2,1,OK
C4202,32,0.77,25.9,250.0,LCDM-ISO,-23.249199174440008,-23.249199174440008,23.798798795872475,both_finite,0.07999267578125004,1.0000955908612552,0.9210335227674016,184.02822355813575,185.50970503961724,189.89116716933466,nan,nan,nan,nan,0.2868666915235445,0.7533230332790145,0.005082748377099924,False,True,nan,nan,nan,-6.854843199336212,nan,1,1,1,OK
GC3893,10,1.74,19.05,194.0,LCDM-NFW,2.8680328178647443,2.8680328178647443,-0.4358991395063363,both_finite,0.0,0.6265684094732901,0.8709699776435782,39.847061054331476,47.847061054331476,41.05740142630766,nan,nan,nan,nan,1.4432246531778403,0.123001486779896,0.6740599937733973,True,False,nan,nan,nan,0.0,nan,0,0,0,OK
K98-251,15,0.25,3.13,34.6,LCDM-ISO,-35.82483795626971,-35.82483795626971,-6.735737749394573,both_finite,0.0,0.33125804100492223,0.9903774468117014,7.806028071285384,11.806028071285384,10.638228875694224,nan,nan,nan,nan,0.7597631329719674,0.6464857891324943,0.09613961424958392,True,True,nan,nan,nan,-2.2859598358502162,nan,1,2,1,OK
GC3917,17,0.87,14.86,138.0,LCDM-NFW,-1.2118401391334856,-1.2118401391334856,0.6284135765535446,both_finite,0.18420410156250003,1.0000595053190724,0.9615506528780238,71.97830700631755,75.31164033965088,75.31116038254241,nan,nan,nan,nan,0.5313427759479465,0.2974397260544696,0.0241235940665708,False,False,nan,nan,nan,0.0,nan,1,1,0,OK
GC3949,7,1.74,7.07,169.0,LCDM-NFW,-2.480701601212811,-2.480701601212811,-0.16333250236940167,both_finite,0.0,0.20101302442305324,0.9782870477187318,18.49994618444328,38.49994618444328,18.283586780664532,nan,nan,nan,nan,2.5695469102693047,-0.34144930622149505,0.8386927933156514,True,True,nan,nan,nan,0.0,nan,0,0,0,OK
GC0024,29,0.21,11.27,110.0,LCDM-NFW,-0.6428504478374037,-0.6428504478374037,-1.5989060256487555,both_finite,0.0,0.40778210313712454,0.9725520166886288,90.72850013575042,92.3951668024171,96.19768345569632,nan,nan,nan,nan,0.5011384551306823,0.6088566417241987,0.052873784443971776,True,True,nan,nan,nan,0.0,nan,1,1,0,OK
GC3953,8,3.5,15.68,224.0,LCDM-NFW,0.6114769145305772,0.6114769145305772,0.31954912217224773,both_finite,0.0,0.34145317618834437,0.9601919069387219,24.475630208786114,37.80896354211945,24.79339637550546,nan,nan,nan,nan,1.4308306648745894,0.0534209040248557,0.11948660571901483,True,False,nan,nan,nan,0.0,nan,0,0,1,OK
GC0055,21,1.23,13.5,87.4,LCDM-ISO,-28.234482340224922,-28.234482340224922,-7.457372279254663,both_finite,0.0,0.2754921127247966,0.9932010270618502,23.168620735994754,25.668620735994754,27.346710486888448,nan,nan,nan,nan,1.1200860224526903,0.33238266190536886,0.2865494950894892,True,True,nan,nan,nan,-1.375636298849562,nan,1,2,0,OK
GC3972,10,0.87,8.72,134.0,LCDM-ISO,-19.885280200480846,-19.885280200480846,-3.971233791581561,both_finite,0.0,0.20588282251705262,0.9965167891820831,18.465519462070837,26.465519462070837,19.67585983404702,nan,nan,nan,nan,1.34674845742368,0.32206716665135476,0.7850570182803145,True,True,nan,nan,nan,-2.8734443048457132,nan,1,0,1,OK
GC0100,21,0.23,9.62,91.2,LCDM-ISO,-52.01786548092289,-52.01786548092289,-15.45443233350971,both_finite,0.0,0.08861141377740733,0.9974311248866573,15.46805576669097,17.96805576669097,19.64614551758466,nan,nan,nan,nan,0.6530385099231415,0.6683871434835703,0.9278351529833412,True,True,nan,nan,nan,-2.927371703088421,nan,0,1,0,OK
GC3992,9,9.19,46.02,272.0,LCDM-NFW,-1.5492240841448819,-1.5492240841448819,-0.22538551371919624,both_finite,0.0,0.5948871083509563,0.904066626802321,33.24215002466306,43.24215002466306,34.03104833400794,nan,nan,nan,nan,2.1180620186863095,-0.07449811682140015,0.7310281610242888,True,False,nan,nan,nan,0.0,nan,0,0,1,OK
GC0247,26,1.08,14.54,108.0,LCDM-NFW,32.181352245829345,32.181352245829345,-0.8759157065970058,both_finite,0.027239990234374997,1.000034650316746,0.9848268510758725,54.15318918766048,56.057951092422385,59.18557533974641,nan,nan,nan,nan,0.7186429665932043,0.45300283713617334,0.0040834465921077414,False,True,nan,nan,nan,0.0,nan,0,0,1,OK
GC4010,12,0.87,10.47,129.0,LCDM-NFW,-3.9210218854078605,-3.9210218854078605,0.3437167562622818,both_finite,0.062713623046875,0.999999973764246,0.9459301330840396,54.64410383364103,60.35838954792675,56.58373043279303,nan,nan,nan,nan,0.4373391137892925,0.7959822617234524,0.5347601871790526,False,True,nan,nan,nan,0.0,nan,1,1,1,OK
GC0289,28,1.5,71.12,194.0,LCDM-NFW,3.5549656101388223,3.5549656101388223,1.140643115482284,both_finite,0.03265380859375,0.9999823840052727,0.01024881507612685,133.75035718708563,135.48948762186822,139.07917522778644,nan,nan,nan,nan,0.6942330810082489,0.6405553660537067,0.014300423250455014,False,True,nan,nan,nan,0.0,nan,0,0,1,OK
GC4013,36,5.49,31.01,198.0,LCDM-NFW,3.557564094931621,3.557564094931621,0.6955700667934224,both_finite,0.0,0.7736139666296827,0.7784755412677036,123.63050235802554,124.9208249386707,129.96457811185,nan,nan,nan,nan,0.38545784275421746,0.8046109087148517,0.465557796193943,True,True,nan,nan,nan,0.0,nan,1,1,0,OK
GC4051,7,1.74,12.19,161.0,LCDM-NFW,-0.40737535132744185,-0.40737535132744185,0.01510254690523638,both_finite,0.0155517578125,1.0000503275355936,0.9154419659725068,30.47350131220834,50.47350131220834,30.257141908429595,nan,nan,nan,nan,1.7356609307727289,0.12407554369418262,0.34883147283358285,False,False,nan,nan,nan,0.0,nan,0,0,0,OK
GC4068,6,0.21,2.33,41.9,LCDM-ISO,-31.133066968442165,-31.133066968442165,-0.18237237397085515,both_finite,0.0,0.13810209554656833,0.9977006270256388,0.21562184795364203,40.21562184795364,-0.6173402751341381,nan,nan,nan,nan,2.741103040654808,-0.4745046299377895,0.7446212081281314,True,True,nan,nan,nan,-6.47597172473038,nan,1,2,0,OK
GC0300,25,0.91,11.8,97.0,LCDM-ISO,-12.740991884044163,-12.740991884044163,-5.748117363233902,both_finite,0.0,0.43508685120514606,0.9656314157715135,63.45594672587127,65.45594672587127,68.33145002534407,nan,nan,nan,nan,1.0241028134751649,0.4874323921383949,0.5070191581234877,True,True,nan,nan,nan,-0.8798836786016575,nan,1,0,1,OK
GC4085,7,0.87,6.2,136.0,LCDM-NFW,-8.647746840244679,-8.647746840244679,1.3579962503410385,both_finite,0.21199951171875003,1.000070346056159,0.9058217972390862,40.63523082073152,60.63523082073152,40.418871416952776,nan,nan,nan,nan,0.806201579640423,0.18831469340662757,0.07393388065912257,False,False,nan,nan,nan,0.0,nan,2,2,1,OK
GC4088,12,1.74,21.48,182.0,LCDM-NFW,-1.5356675256338619,-1.5356675256338619,-0.011021125303521728,both_finite,0.0,0.563288415362115,0.9594663937825698,47.699016658174045,53.41330237245976,49.638643257326045,nan,nan,nan,nan,1.9797999080540436,-0.15856154614803172,0.1621165591760269,True,False,nan,nan,nan,0.0,nan,1,1,0,OK
GC4100,24,2.61,22.76,195.0,LCDM-NFW,0.6045191884864778,0.6045191884864778,0.7359664190483741,both_finite,0.0,0.9632612997826999,0.8633363192731889,98.19737034793212,100.30263350582686,102.9095856693239,nan,nan,nan,nan,0.5465340314289826,0.6232518679681668,0.4701991564151917,False,True,nan,nan,nan,0.0,nan,0,0,1,OK
