ID,BIC_EGR,AICc_EGR,s_frac_EGR,chi2_red_x,rho_EGR,BIC_LCDM,AICc_LCDM,s_frac_LCDM,chi2_red_y,rho_LCDM,dBIC,dAICc,d_sfrac,d_rho
GC6946,266.13421713571415,250.21063809407977,0.0,0.94930902043761,0.7028469671700254,176.01959165781489,168.53253659676128,0.0125152587890625,1.0000260759181994,0.705056760683371,-90.11462547789927,-81.6781014973185,0.0125152587890625,0.0022097935133456037
GC6946,266.13421713571415,250.21063809407977,0.0,0.94930902043761,0.7028469671700254,176.0205608669126,168.533505805859,0.0125152587890625,1.0000259703934302,0.7050563190854372,-90.11365626880155,-81.67713228822078,0.0125152587890625,0.002209351915411828
GC06787,455.1008542166102,436.1407221128637,0.029229736328125,0.999946424060672,0.6855671088319804,366.72529068649897,358.2806317843943,0.03948974609375,1.0000115869075323,0.8537534696829812,-88.37556353011121,-77.86009032846943,0.010260009765625001,0.1681863608510008
GC06787,455.1008542166102,436.1407221128637,0.029229736328125,0.999946424060672,0.6855671088319804,366.7252915393328,358.2806326372281,0.03948974609375,1.0000151453595818,0.8537536439733174,-88.3755626772774,-77.86008947563562,0.010260009765625001,0.16818653514133708
GC06787,455.1008542166102,436.1407221128637,0.029229736328125,0.999946424060672,0.6855671088319804,366.7254106185342,358.28075171642956,0.03948974609375,1.0000134735371484,0.8537535621584053,-88.37544359807595,-77.85997039643416,0.010260009765625001,0.1681864533264249
GC5055,131.29047955045604,130.90961091929225,0.013287353515625,0.999961867039061,0.2894645438062894,65.36008885373391,61.77040124781571,0.00732421875,1.0000552092414705,0.485223213574447,-65.93039069672213,-69.13920967147654,-0.005963134765624999,0.1957586697681576
GC5055,131.29047955045604,130.90961091929225,0.013287353515625,0.999961867039061,0.2894645438062894,65.36068652420118,61.770998918282984,0.00732421875,1.0000574594687988,0.4852297050401184,-65.92979302625486,-69.13861200100926,-0.005963134765624999,0.19576516123382903
GC02916,233.54585509185907,222.80885393492343,0.0,0.6445604823423876,0.8695814608047937,173.18882041300583,167.19665152917895,0.0114471435546875,1.00003845774939,0.8492189807572561,-60.35703467885324,-55.61220240574448,0.0114471435546875,-0.0203624800475376
GC08699,248.3298980028217,238.52751066911193,0.0,0.5165884520665746,0.7865343031630284,189.5126268936945,183.76944973798837,0.0,0.6362191495162091,0.7334858617267354,-58.817271109127205,-54.758060931123566,0.0,-0.05304844143629306
GC08699,248.3298980028217,238.52751066911193,0.0,0.5165884520665746,0.7865343031630284,189.5126777786931,183.76950062298695,0.0,0.6362176176485297,0.7334877757987688,-58.81722022412859,-54.75801004612498,0.0,-0.05304652736425963
GC08699,248.3298980028217,238.52751066911193,0.0,0.5165884520665746,0.7865343031630284,189.51273126617693,183.7695541104708,0.0,0.6362177202357163,0.7334876495343716,-58.817166736644765,-54.757956558641126,0.0,-0.05304665362865679
GC00128,103.16049391958302,112.25006938599986,0.019097900390625,0.9999984892410416,0.2154195105818192,50.887414534628704,48.876185897666026,0.013604736328125,0.9999595584895468,0.2934507889070804,-52.273079384954315,-63.37388348833384,-0.005493164062499998,0.07803127832526116
GC00128,103.16049391958302,112.25006938599986,0.019097900390625,0.9999984892410416,0.2154195105818192,50.887634286407035,48.87640564944436,0.013604736328125,0.9999574335051392,0.2934503764034372,-52.27285963317598,-63.37366373655551,-0.005493164062499998,0.07803086582161797
GC2403,237.77385739136813,218.4176500766584,0.031646728515625,1.0000201937735589,0.8882402260112854,196.25429063752156,187.68068816704564,0.030084228515625,1.0000694491198796,0.921966024525874,-41.51956675384656,-30.736961909612745,-0.0015625000000000014,0.03372579851458857
GC2403,237.77385739136813,218.4176500766584,0.031646728515625,1.0000201937735589,0.8882402260112854,196.25776798449664,187.68416551402072,0.030084228515625,1.0000689490434247,0.9219888378404704,-41.51608940687149,-30.73348456263767,-0.0015625000000000014,0.03374861182918498
GC03546,150.65755152051142,148.2245250723109,0.0,0.5606375744340787,0.07771196535356,114.05507759658144,110.05028806993282,0.0,0.6663073464598176,0.4982739000699385,-36.60247392392998,-38.17423700237809,0.0,0.4205619347163785
GC03546,150.65755152051142,148.2245250723109,0.0,0.5606375744340787,0.07771196535356,114.0552528656435,110.05046333899487,0.0,0.6663073283308235,0.4982738677557388,-36.60229865486792,-38.17406173331604,0.0,0.4205619024021788
GC0100,46.52711732852311,58.08189295128888,0.0,0.103262660520951,0.6089363380948867,19.64614551758466,17.96805576669097,0.0,0.0886114137774073,0.6683871434835703,-26.88097181093845,-40.11383718459791,0.0,0.059450805388683636
C2574,87.56477683445007,81.8663889795928,0.009796142578125,1.0000460191147071,0.2247658630110842,66.0278696004144,61.30173784677734,0.0287353515625,1.000091873946051,0.4767323910036951,-21.536907234035667,-20.564651132815456,0.018939208984375,0.2519665279926109
